PARTID;DESCRIPCION;FAMILIA;RUBRO;SUB-RUBRO;MARCA;UNIT_PRICE;IVA;MONEDA;CODIGO DE BARRAS;STOCK_UM;CASE_QTY;DESCRIPCION BULTO
44008202;CAP 1- 3Px16A 1- 5Px16A 1- 5Px32A;TABLEROS DE CONEXIÓN;;;CONEXTUBE;621.89;21;USD;4400820200004;Un;1;
44120046;TABLERO PILAR EDESUR MAT.:0112-0479;CONEXDIN TABLERO PILAR;;;CONEXTUBE;26.86;21;USD;;Un;64;
44498044;PANEL PROTECTOR A 2727 ;SEMIELABORADOS;;;CONEXTUBE;7,557.47;21;ARS;;Un;1;
45000000;CAJA DE PASO CONEXBOX 70X70X40;CONEXBOX - CONEXPISO;;;CONEXTUBE;2,441.10;21;ARS;;Un;20;
45000005;CAJA DE PASO CONEXBOX 80X80X40;CONEXBOX - CONEXPISO;;;CONEXTUBE;2,937.69;21;ARS;;Un;20;
45000036;CENTRAL DIN EMBUTIR 4 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;7,967.18;21;ARS;;Un;50;
45000040;CENTRAL DIN EMBUTIR 8 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;11,359.24;21;ARS;;Un;30;
45000044;CENTRAL DIN EMBUTIR 12 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;17,976.65;21;ARS;;Un;20;
45000074;CENTRAL DIN EMBUTIR 24 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;36,175.69;21;ARS;;Un;10;
45000084;CENTRAL DIN EMBUTIR 36 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;49,674.05;21;ARS;;Un;6;
45003036;CENTRAL DIN SUPERFICIE 4 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;9,871.11;21;ARS;;Un;45;
45003040;CENTRAL DIN SUPERFICIE 8 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;14,819.28;21;ARS;;Un;30;
45003044;CENTRAL DIN SUPERFICIE 12 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;23,361.20;21;ARS;;Un;20;
45009951;CAJA DE PASO CONEXBOX 120X80X50;CONEXBOX - CONEXPISO;;;CONEXTUBE;7,492.78;21;ARS;;Un;20;
45009961;CAJA DE PASO CONEXBOX 80X80X50;CONEXBOX - CONEXPISO;;;CONEXTUBE;3,747.49;21;ARS;;Un;30;
45009981;CAJA DE PASO CONEXBOX 100X100X50;CONEXBOX - CONEXPISO;;;CONEXTUBE;5,355.87;21;ARS;;Un;24;
45009982;CAJA DE PASO CONEXBOX100X100X80;CONEXBOX - CONEXPISO;;;CONEXTUBE;5,737.60;21;ARS;;Un;12;
45010000;CAJA DE PASO CONEXBOX 150X150X80;CONEXBOX - CONEXPISO;;;CONEXTUBE;10,883.14;21;ARS;0450100000008;Un;15;
45010001;CAJA DE PASO CONEXBOX 150X110X70;CONEXBOX - CONEXPISO;;;CONEXTUBE;7,931.03;21;ARS;;Un;12;
45010021;CAJA DE PASO CONEXBOX 190X140X70;CONEXBOX - CONEXPISO;;;CONEXTUBE;11,566.53;21;ARS;;Un;7;
45010031;CAJA DE PASO CONEXBOX 200X200X80 CAL.INF;CONEXBOX - CONEXPISO;;;CONEXTUBE;12,286.31;21;ARS;0450100310002;Un;10;
45010032;CONEXBOX 190x140x70 IOT ADRA;CONEXBOX - CONEXPISO;;;CONEXTUBE;17,354.62;21;ARS;;Un;10;
45010041;CAJA DE PASO CONEXBOX 200X200X80 CIEGA;CONEXBOX - CONEXPISO;;;CONEXTUBE;12,056.99;21;ARS;0450100410001;Un;10;
45010081;CAJA DE PASO CONEXBOX 240X190X90;CONEXBOX - CONEXPISO;;;CONEXTUBE;16,287.80;21;ARS;;Un;8;
45010082;CAJA DE PASO CONEXBOX 240X190X125;CONEXBOX - CONEXPISO;;;CONEXTUBE;25,879.40;21;ARS;;Un;6;
45010101;CAJA DE PASO CONEXBOX 300X220X120;CONEXBOX - CONEXPISO;;;CONEXTUBE;30,226.93;21;ARS;;Un;4;
45010111;CAJA DE PASO CONEXBOX 380X300X120;CONEXBOX - CONEXPISO;;;CONEXTUBE;45,435.80;21;ARS;;Un;6;
45100102;CAJA MYS C/PULS. RAS. VERDE NA B102;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;23,412.72;21;ARS;4510010200001;Un;3;
45100112;CAJA MYS C/PULS. RAS. ROJO NC B112;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;23,412.72;21;ARS;4510011200000;Un;3;
45100134;CAJA MYS C/SELEC 2 POS FIJAS NA B134;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;25,107.76;21;ARS;4510013400002;Un;3;
45100174;CAJA GOLPE PUÑO D:40MM RJO C/RET NC B174;CONEXBOX - CONEXPISO;;;CONEXTUBE;28,526.44;21;ARS;4510017400008;Un;3;
45109661;CAJA AISLANTE P/BOTONERA C/1 PERFORACION;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;11,113.11;21;ARS;0451096610004;Un;10;
45130000;CAJA DE PASO CONEXBOX 70X70X40 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;2,441.10;21;ARS;;Un;1;
45130001;CAJA DE PASO CONEXBOX 150X110X70 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;7,931.03;21;ARS;;Un;1;
45130005;CAJA DE PASO CONEXBOX 80X80X40 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;2,937.69;21;ARS;;Un;1;
45130021;CAJA DE PASO CONEXBOX 190X140X70 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;11,566.53;21;ARS;;Un;1;
45130031;CAJA DE P.CONEXBOX 200X200X80 CAL.INF*J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;12,286.31;21;ARS;;Un;1;
45130036;CENTRAL DIN EMBUTIR 4 POLOS - BOMBE *J*;CENTRAL DIN;;;CONEXTUBE;7,967.18;21;ARS;;Un;1;
45130040;CENTRAL DIN EMBUTIR 8 POLOS - BOMBE*J*;CENTRAL DIN;;;CONEXTUBE;11,359.24;21;ARS;;Un;1;
45130041;CAJA DE P. CONEXBOX 200X200X80 CIEGA*J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;12,056.99;21;ARS;;Un;1;
45130044;CENTRAL DIN EMBUTIR 12 POLOS - BOMBE*J*;CENTRAL DIN;;;CONEXTUBE;17,976.65;21;ARS;;Un;1;
45130074;CENTRAL DIN EMBUTIR 24 POLOS - BOMBE*J*;CENTRAL DIN;;;CONEXTUBE;36,175.69;21;ARS;;Un;1;
45130081;CAJA DE PASO CONEXBOX 240X190X90*J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;16,287.80;21;ARS;;Un;1;
45130082;CAJA DE PASO CONEXBOX 240X190X125 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;25,879.40;21;ARS;;Un;1;
45130084;CENTRAL DIN EMBUTIR 36 POLOS - BOMBE*J*;CENTRAL DIN;;;CONEXTUBE;49,674.05;21;ARS;;Un;1;
45130101;CAJA DE PASO CONEXBOX 300X220X120*J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;30,226.93;21;ARS;;Un;1;
45130111;CAJA DE PASO CONEXBOX 380X300X120 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;45,435.80;21;ARS;;Un;1;
45131515;CAJA DE PASO CONEXBOX 150X150X80 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;10,883.14;21;ARS;;Un;1;
45133036;CENTRAL DIN SUP. 4 POLOS - BOMBE*J*;CENTRAL DIN;;;CONEXTUBE;9,871.11;21;ARS;;Un;1;
45133040;CENTRAL DIN SUPERFICIE 8 POLOS - BOMBE;CENTRAL DIN;;;CONEXTUBE;14,819.28;21;ARS;;Un;1;
45133044;CENTRAL DIN SUPE 12 POLOS - BOMBE*J*;CENTRAL DIN;;;CONEXTUBE;23,361.20;21;ARS;;Un;1;
45139951;CAJA DE PASO CONEXBOX 120X80X50 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;7,492.78;21;ARS;;Un;1;
45139961;CAJA DE PASO CONEXBOX 80X80X50*J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;3,747.49;21;ARS;;Un;1;
45139981;CAJA DE PASO CONEXBOX 100X100X50*J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;5,355.87;21;ARS;;Un;1;
45139982;CAJA DE PASO CONEXBOX100X100X80 *J*;CONEXBOX - CONEXPISO;;;CONEXTUBE;5,737.60;21;ARS;;Un;1;
45200213;CAJA MYS C/PULS VERDE-ROJO NA-NC B213;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;35,344.88;21;ARS;4520021300003;Un;6;
45209951;CAJA AISL P/BOTONERA C/2 PERFORACIONES;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;15,669.14;21;ARS;4520995100005;Un;9;
45300164;CAJA GOLPE PUÑO D:40MM ROJO NC B164;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;27,367.84;21;ARS;4530016400007;Un;3;
45300324;CAJA MYS C/FLEC NA B/N+RAS RJO NC B324;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;49,430.06;21;ARS;4530032400005;Un;6;
45300363;CAJA MYS C/PULS V-R/NA-NC+PIL R 220 B363;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;46,746.38;21;ARS;4530036300004;Un;6;
45309951;CAJA AISL P/BOTONERA C/3 PERFORACIONES;CAJAS AISLANTES EQUIPADAS;;;CONEXTUBE;18,364.94;21;ARS;4530995100004;Un;9;
45400101;SCONJ TAPA CXPOL 2727 OPACA BURL;SEMIELABORADOS;;;CONEXTUBE;17,223.21;21;ARS;;Un;1;
45400102;SCONJ TAPA CXPOL 3627 OPA BURL ;SEMIELABORADOS;;;CONEXTUBE;20,217.19;21;ARS;;Un;1;
45400105;SCONJ TAPA CXPOL 5436 OPACA BURL;SEMIELABORADOS;;;CONEXTUBE;45,544.63;21;ARS;;Un;1;
45401101;SCONJ TAPA TABPOL 2727 TRANSP BURL;SEMIELABORADOS;;;CONEXTUBE;13,753.53;21;ARS;;Un;1;
45401102;SCONJ TAPA CXPOL 3627 TRANSP BURL;SEMIELABORADOS;;;CONEXTUBE;19,866.54;21;ARS;;Un;1;
45401104;SCONJ TAPA TABPOL 5427 TRANSP BURL;SEMIELABORADOS;;;CONEXTUBE;28,972.33;21;ARS;;Un;1;
45401105;SCONJ TAPA CXPOL 5436 TRANSP BURL;SEMIELABORADOS;;;CONEXTUBE;38,991.66;21;ARS;;Un;10;
46010200;CENTRAL DIN CUBREBORNE 2 MODULOS;CENTRAL DIN;;;CONEXTUBE;2,736.74;21;ARS;;Un;96;
46010400;CENTRAL DIN CUBREBORNE 4 MODULOS;CENTRAL DIN;;;CONEXTUBE;3,416.34;21;ARS;;Un;60;
46010412;CENTRAL DIN 4 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;12,247.88;21;ARS;;Un;20;
46010413;CENTRAL DIN 4 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;12,247.88;21;ARS;;Un;1;
46010413;CENTRAL DIN 4 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;12,247.88;21;ARS;;Un;20;
46010422;CENTRAL DIN 4 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;15,376.28;21;ARS;;Un;20;
46010432;CENTRAL LUXURY MAX 4 POLOS IP66 EXTERIOR;LUXURY;;;CONEXTUBE;19,511.46;21;ARS;0460104320004;Un;20;
46010812;CENTRAL DIN 8 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;18,521.75;21;ARS;;Un;20;
46010813;CENTRAL DIN 8 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;18,521.75;21;ARS;;Un;1;
46010813;CENTRAL DIN 8 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;18,521.75;21;ARS;;Un;20;
46010822;CENTRAL DIN 8 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;22,717.12;21;ARS;;Un;20;
46010832;CENTRAL LUXURY MAX 8 POLOS IP66 EXTERIOR;LUXURY;;;CONEXTUBE;29,746.68;21;ARS;0460108320002;Un;20;
46011200;CENTRAL DIN CUBREBORNE 2 M C/VISOR;CENTRAL DIN;;;CONEXTUBE;3,805.68;21;ARS;0460112000008;Un;70;
46011212;CENTRAL DIN 12 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;28,693.59;21;ARS;;Un;15;
46011213;CENTRAL DIN 12 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;28,693.59;21;ARS;;Un;1;
46011213;CENTRAL DIN 12 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;28,693.59;21;ARS;;Un;15;
46011222;CENTRAL DIN 12 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;37,182.26;21;ARS;;Un;15;
46011232;CENTRAL LUXURY MAX 12POLOS IP66 EXTERIOR;LUXURY;;;CONEXTUBE;37,963.02;21;ARS;0460112320009;Un;15;
46011400;CENTRAL DIN CUBREBORNE 4M C/VISOR;CENTRAL DIN;;;CONEXTUBE;4,529.17;21;ARS;0460114000002;Un;36;
46011812;CENTRAL DIN 18 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;44,177.23;21;ARS;;Un;10;
46011822;CENTRAL DIN 18 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;53,636.90;21;ARS;;Un;10;
46011832;CENTRAL LUXURY MAX 18POLOS IP66 EXTERIOR;LUXURY;;;CONEXTUBE;68,490.34;21;ARS;0460118320001;Un;10;
46012412;CENTRAL DIN 24 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;55,679.20;21;ARS;;Un;6;
46012422;CENTRAL DIN 24 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;72,967.22;21;ARS;;Un;6;
46012432;CENTRAL LUXURY MAX 24 POLOS IP66 EXTERIO;LUXURY;;;CONEXTUBE;76,266.49;21;ARS;4601243200002;Un;6;
46013612;CENTRAL DIN 36 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;82,560.61;21;ARS;;Un;4;
46013613;CENTRAL DIN 36 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;84,133.19;21;ARS;;Un;1;
46013613;CENTRAL DIN 36 POLOS EMB BLACK LUXURY;LUXURY;;;CONEXTUBE;84,133.19;21;ARS;;Un;4;
46013622;CENTRAL DIN 36 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;107,637.35;21;ARS;4601362200006;Un;4;
46013632;CENTRAL LUXURY MAX 36 POLOS IP66 EXTERIO;LUXURY;;;CONEXTUBE;122,183.76;21;ARS;4601363200005;Un;1;
46015412;CENTRAL DIN 54 POLOS EMB T.FUME LUXURY;LUXURY;;;CONEXTUBE;136,252.63;21;ARS;;Un;3;
46015413;CENTRAL DIN 54  POLOS EMB BLACK LUXURY ;LUXURY;;;CONEXTUBE;136,252.63;21;ARS;4601541300008;Un;1;
46015413;CENTRAL DIN 54  POLOS EMB BLACK LUXURY ;LUXURY;;;CONEXTUBE;136,252.63;21;ARS;;Un;3;
46015422;CENTRAL DIN 54 POLOS SOBR T.FUME LUXURY;LUXURY;;;CONEXTUBE;178,090.99;21;ARS;4601542200000;Un;3;
46130200;CENTRAL DIN CUBREBORNE 2 MODULOS*J*;CENTRAL DIN;;;CONEXTUBE;2,736.74;21;ARS;;Un;1;
46130400;CENTRAL DIN CUBREBORNE 4 MODULOS*J*;CENTRAL DIN;;;CONEXTUBE;3,416.34;21;ARS;;Un;1;
46130412;CAJA DIN 4 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;12,804.61;21;ARS;;Un;1;
46130413;CENTRAL DIN 4 POLOS EMB BLACK LUXURY *J*;LUXURY;;;CONEXTUBE;12,804.61;21;ARS;;Un;1;
46130422;CENTRAL DIN 4POLOS SOBR T.FUME LUXURY*J*;LUXURY;;;CONEXTUBE;15,376.28;21;ARS;;Un;1;
46130432;CENTRAL LUXURY MAX 4 POLOS IP66 EXT*J*;LUXURY;;;CONEXTUBE;19,511.46;21;ARS;;Un;1;
46130812;CAJA DIN 8 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;18,521.75;21;ARS;;Un;1;
46130813;CENTRAL DIN 8 POLOS EMB BLACK LUXURY*J*;LUXURY;;;CONEXTUBE;18,521.75;21;ARS;;Un;1;
46130822;CENTRAL DIN 8POLOS SOBR T.FUME LUXURY*J*;LUXURY;;;CONEXTUBE;22,717.12;21;ARS;;Un;1;
46130832;CENTRAL LUXURY MAX 8 POLOS IP66 EXT*J*;LUXURY;;;CONEXTUBE;29,746.68;21;ARS;;Un;1;
46131200;CENTRAL DIN CUBREBORNE 2 M C/VISOR*J*;CENTRAL DIN;;;CONEXTUBE;3,640.22;21;ARS;;Un;1;
46131212;CAJA DIN 12 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;28,693.59;21;ARS;;Un;1;
46131213;CENTRAL DIN 12 POLOS EMB BLACK LUXURY*J*;LUXURY;;;CONEXTUBE;28,693.59;21;ARS;;Un;1;
46131222;CENTRAL DIN 12POLOS SOBRT.FUME LUXURY*J*;LUXURY;;;CONEXTUBE;37,182.26;21;ARS;;Un;1;
46131232;CENTRAL LUXURY MAX 12POLOS IP66 EXT*J*;LUXURY;;;CONEXTUBE;37,963.02;21;ARS;;Un;1;
46131400;CENTRAL DIN CUBREBORNE 4M C/VISOR*J*;CENTRAL DIN;;;CONEXTUBE;4,332.25;21;ARS;;Un;1;
46131812;CAJA DIN 18 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;44,177.23;21;ARS;;Un;1;
46131822;CENTRAL DIN 18POLOS SOBRT.FUME LUXURY*J*;LUXURY;;;CONEXTUBE;53,636.90;21;ARS;;Un;1;
46131832;CENTRAL LUXURY MAX 18POLOS IP66 EXT*J*;LUXURY;;;CONEXTUBE;68,490.34;21;ARS;;Un;1;
46132412;CAJA DIN 24 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;55,679.20;21;ARS;;Un;1;
46132422;CENTRAL DIN 24POLOS SOBRT.FUME LUXURY*J*;LUXURY;;;CONEXTUBE;72,967.22;21;ARS;;Un;1;
46132432;CENTRAL LUXURY MAX 24 POLOS IP66 EXT*J*;LUXURY;;;CONEXTUBE;76,266.49;21;ARS;;Un;1;
46133612;CAJA DIN 36 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;82,560.61;21;ARS;;Un;1;
46133613;CENTRAL DIN 36 POLOS EMB BLACK LUXURY*J*;LUXURY;;;CONEXTUBE;84,133.19;21;ARS;;Un;1;
46133622;CENTRAL DIN 36POLOS SOBRT.FUME LUXUR*J*Y;LUXURY;;;CONEXTUBE;107,637.35;21;ARS;;Un;1;
46133632;CENTRAL LUXURY MAX 36 POLOS IP66 EXTERIO;LUXURY;;;CONEXTUBE;122,183.76;21;ARS;;Un;1;
46135412;CAJA DIN 54 M EMB LUXURY  *J*;LUXURY;;;CONEXTUBE;136,252.63;21;ARS;;Un;1;
46135413;CENTRAL DIN 54 POLOS EMB BLACK LUXURY*J*;LUXURY;;;CONEXTUBE;138,847.93;21;ARS;;Un;1;
46135422;CENTRAL DIN 54POLOS SOBRT.FUME LUXURY*J*;LUXURY;;;CONEXTUBE;178,090.99;21;ARS;;Un;1;
46201000;ACCESORIO FIJACION A DURLOCK P/LUXURY;ACCESORIOS -REPUESTOS VARIOS;;;CONEXTUBE;3,667.47;21;ARS;0462010000005;Un;10;
46201010;BRIDA ACOPLE P/24-36-54 POLOS LUXURY;ACCESORIOS -REPUESTOS VARIOS;;;CONEXTUBE;4,883.49;21;ARS;0462010100004;Un;10;
46201020;LLAVE TRIANGULAR LINEA LUXURY;ACCESORIOS -REPUESTOS VARIOS;;;CONEXTUBE;1,831.32;21;ARS;4620102000003;Un;1;
46440148;SOPORTE ATRIL  P/CONEXTAB PORTABLE;MATERIA PRIMA;;;CONEXTUBE;226,572.50;21;ARS;;Un;1;
46440304;PUERTA FUME 4 MOD. CJTO;SEMIELABORADOS;;;CONEXTUBE;6,429.65;21;ARS;;Un;1;
46440312;PUERTA FUME 12 MOD. CJTO.;SEMIELABORADOS;;;CONEXTUBE;19,132.34;21;ARS;;Un;1;
46440454;PUERTA FUME 54 MOD. CJTO;SEMIELABORADOS;;;CONEXTUBE;70,221.66;21;ARS;;Un;1;
46440724;PUERTA FUME 24 MOD. CJTO ;SEMIELABORADOS;;;CONEXTUBE;39,001.07;21;ARS;;Un;1;
46440736;PUERTA FUME 36 MOD. CJTO ;SEMIELABORADOS;;;CONEXTUBE;49,637.76;21;ARS;;Un;1;
46470300;CIERRE 1/4 DE VUELTA P/ MARCO;SEMIELABORADOS;;;CONEXTUBE;164.14;21;ARS;;Un;1;
46470463;BRIDA MULTIMARCA;ACCESORIOS -REPUESTOS VARIOS;;;CONEXTUBE;3,773.35;21;ARS;;Un;2;
47500003;BISAGRA CAJA AGP.ZAMAC;SEMIELABORADOS;;;CONEXTUBE;3,518.76;21;ARS;;Un;1;
47500004;SOP. BISAGRA CAJA MIP.ZAMAC;SEMIELABORADOS;;;CONEXTUBE;1,211.18;21;ARS;;Un;1;
47500005;ANILLO CUADRADO CERRADURA AGP 17;SEMIELABORADOS;;;CONEXTUBE;1,211.18;21;ARS;;Un;1;
48008500;GABINETE ARGENPOL 3227 PUERTA OPACA IP65;ARGENPOL;;;CONEXTUBE;129,183.10;21;ARS;4800850000009;Un;1;
48008510;GABINETE ARGENPOL 3227 PUERTA TRANS IP65;ARGENPOL;;;CONEXTUBE;151,954.51;21;ARS;4800851000008;Un;1;
48008520;GABINETE AGP 6452 WIFI;ARGENPOL WIFI;;;CONEXTUBE;1,199,256.47;21;ARS;4800852000007;Un;1;
48008521;GABINETE ARGENPOL 4232 PUERTA OPACA IP65;ARGENPOL;;;CONEXTUBE;209,578.81;21;ARS;4800852100004;Un;1;
48008522;GABINETE ARGENPOL 4242 PUERTA OPACA IP65;ARGENPOL;;;CONEXTUBE;222,125.29;21;ARS;;Un;1;
48008523;GABINETE ARGENPOL 5242 PUERTA OPACA IP65;ARGENPOL;;;CONEXTUBE;276,029.81;21;ARS;;Un;1;
48008525;GABINETE ARGENPOL 6452 PUERTA OPACA IP65;ARGENPOL;;;CONEXTUBE;354,094.37;21;ARS;4800852500002;Un;1;
48008526;GABINETE AGP Wi Fi V2022 Vacio;ARGENPOL WIFI;;;CONEXTUBE;468,850.18;21;ARS;;Un;1;
48008531;GABINETE ARGENPOL 4232 PUERTA TRANS IP65;ARGENPOL;;;CONEXTUBE;243,499.07;21;ARS;4800853100003;Un;1;
48008532;GABINETE ARGENPOL 4242 PUERTA TRANS IP65;ARGENPOL;;;CONEXTUBE;261,156.26;21;ARS;4800853200000;Un;1;
48008533;GABINETE ARGENPOL 5242 PUERTA TRANS IP65;ARGENPOL;;;CONEXTUBE;318,292.69;21;ARS;4800853300007;Un;1;
48008535;GABINETE ARGENPOL 6452 PUERTA TRANS IP65;ARGENPOL;;;CONEXTUBE;411,718.38;21;ARS;4800853500001;Un;1;
48008536;GABINETE AGP 3227 TO CON PORTACANDADO;ARGENPOL;;;CONEXTUBE;164,866.16;21;ARS;4800853600008;Un;1;
48008537;GABINETE AGP 4232 TO CON PORTACANDADO;ARGENPOL;;;CONEXTUBE;222,479.56;21;ARS;4800853700005;Un;1;
48008538;GABINETE AGP 4242 TO CON PORTACANDADO;ARGENPOL;;;CONEXTUBE;252,981.65;21;ARS;4800853800002;Un;1;
48008539;GABINETE AGP 5242 TO CON PORTACANDADO;ARGENPOL;;;CONEXTUBE;286,385.30;21;ARS;4800853900009;Un;1;
48008540;GABINETE AGP 6452 TO CON PORTACANDADO;ARGENPOL;;;CONEXTUBE;413,963.47;21;ARS;;Un;1;
48008541;GABINETE AGP 3227 TT CON PORTACANDADO;ARGENPOL;;;CONEXTUBE;146,599.65;21;ARS;4800854100002;Un;1;
48008566;GAB AGP 4242 C/PLACA BASE Y TAPA TRANSP ;ARGENPOL;;;CONEXTUBE;231,353.81;21;ARS;;Un;1;
48008567;GAB AGP6452 C/PLACA BASE Y CONTRAT EMSA;ARGENPOL;;;CONEXTUBE;352,673.28;21;ARS;;Un;1;
48008568;GAB AGP6452 C/PLACA BASE EMSA;ARGENPOL;;;CONEXTUBE;299,261.98;21;ARS;;Un;1;
48008570;GAB AGP5242 C/PLC BASE Y TORN PALA EMSA;ARGENPOL;;;CONEXTUBE;352,673.28;21;ARS;;Un;1;
48008576;GAB AGP 4242 C/PLACA BASE Y TAPA OPACA  ;ARGENPOL;;;CONEXTUBE;214,102.85;21;ARS;;Un;1;
48008700;GAB. ARGENPOL AGP MAX 3227 T.O. 320X270X;ARGENPOL;;;CONEXTUBE;123,797.30;21;ARS;4800870000003;Un;1;
48008701;GAB. ARGENPOL AGP  MAX 4232 T.O. 420X320;ARGENPOL;;;CONEXTUBE;199,750.65;21;ARS;4800870100000;Un;1;
48008702;GAB. ARGENPOL AGP MAX 4242 T.O. 420X420X;ARGENPOL;;;CONEXTUBE;228,039.63;21;ARS;;Un;1;
48008703;GAB. ARGENPOL AGP MAX 5242 T.O. 520X420X;ARGENPOL;;;CONEXTUBE;278,345.01;21;ARS;4800870300004;Un;1;
48008704;GAB.ARGENPOL  AGP MAX 6452 T.O. 640X520X;ARGENPOL;;;CONEXTUBE;370,842.76;21;ARS;4800870400001;Un;1;
48008705;GAB.AGP MAX 6452 C/TO Y C/CTT 640X520X;ARGENPOL;;;CONEXTUBE;570,338.58;21;ARS;4800870500008;Un;1;
48008706;GAB.AGEP MAX 6452 C/CIERRE T/ PALA;ARGENPOL;;;CONEXTUBE;369,587.46;21;ARS;;Un;1;
48009522;GABINETE AGP DIN 4242 PTA.OPACA 38 POLOS;ARGENPOL;;;CONEXTUBE;310,103.57;21;ARS;4800952200000;Un;1;
48009523;GABINETE AGP DIN 5242 PTA.OPACA 57 POLOS;ARGENPOL;;;CONEXTUBE;383,012.36;21;ARS;4800952300007;Un;1;
48009524;GABINETE AGP DIN 6452 PTA.OPACA 72 POLOS;ARGENPOL;;;CONEXTUBE;478,207.73;21;ARS;4800952400004;Un;1;
48009525;GABINETE AGP DIN 6452 PTA.OPACA 96 POLOS;ARGENPOL;;;CONEXTUBE;499,858.70;21;ARS;4800952500001;Un;1;
48009532;GABINETE AGP DIN 4242 PTA.TRANS 38 POLOS;ARGENPOL;;;CONEXTUBE;322,519.84;21;ARS;4800953200009;Un;1;
48009533;GABINETE AGP DIN 5242 PTA.TRANS 57 POLOS;ARGENPOL;;;CONEXTUBE;397,340.81;21;ARS;4800953300006;Un;1;
48009534;GABINETE AGP DIN 6452 PTA.TRANS 72 POLOS;ARGENPOL;;;CONEXTUBE;492,854.67;21;ARS;4800953400003;Un;1;
48009535;GABINETE AGP DIN 6452 PTA.TRANS 96 POLOS;ARGENPOL;;;CONEXTUBE;514,186.98;21;ARS;4800953500000;Un;1;
48009537;GABINETE AGP 6452 ALTA SIN VENTILACION;ARGENPOL;;;CONEXTUBE;459,460.73;21;ARS;4800953700004;Un;1;
48009538;GABINETE AGP 6452 C/8 VENT. Y BASTIDOR;ARGENPOL;;;CONEXTUBE;426,687.63;21;ARS;4800953800001;Un;1;
48009623;GAB. ARGENPOL AGP 5242 TO-3P. C/ P.I.O.;ARGENPOL;;;CONEXTUBE;334,332.59;21;ARS;4800962300004;Un;1;
48009624;GAB. ARGENPOL AGP 4242 TT- 3P C/ P.I.O.;ARGENPOL;;;CONEXTUBE;275,355.59;21;ARS;4800962400001;Un;1;
